date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_yard,sqft_yard15,price_per_sqft,norm_price,cost_type
20140620T000000,790000.0,4,1.75,2050,10920,1.0,0,3,3,8,1450,600,1974,0,98155,47.7431,-122.286,2440,10920,8870,8480,72.34432234432235,0.09377049180327869,Very Cheap
20150128T000000,156000.0,2,1.0,600,4000,1.0,0,0,3,5,600,0,1933,0,98146,47.5065,-122.339,1290,6973,3400,5683,39.0,0.010622950819672131,Very Cheap
20140505T000000,580000.0,2,1.0,2540,7000,1.0,0,0,5,8,1320,1220,1942,0,98118,47.5259,-122.261,2160,6000,4460,3840,82.85714285714286,0.06622950819672131,Very Cheap
20140919T000000,490000.0,4,2.25,2090,10869,2.0,0,0,3,8,2090,0,1970,0,98033,47.6715,-122.164,1800,17788,8779,15988,45.08234428190266,0.05442622950819672,Very Cheap
20140716T000000,950000.0,5,3.25,2700,3650,2.0,0,2,3,9,2070,630,1926,2014,98144,47.5959,-122.291,1940,4000,950,2060,260.2739726027397,0.11475409836065574,Cheap
20150213T000000,400000.0,2,2.5,1410,1281,2.0,0,0,3,8,1090,320,2008,0,98126,47.5659,-122.37,1410,2550,-129,1140,312.25604996096797,0.04262295081967213,Very Cheap
20150513T000000,325000.0,2,2.5,1170,1638,2.0,0,0,3,8,1170,0,2008,0,98133,47.7041,-122.351,1350,1407,468,57,198.4126984126984,0.03278688524590164,Very Cheap
20140929T000000,365000.0,4,2.5,2540,6688,2.0,0,0,3,9,2540,0,2002,0,98092,47.3314,-122.18,2810,6776,4148,3966,54.57535885167464,0.0380327868852459,Very Cheap
20150407T000000,255000.0,3,1.75,2190,6000,1.5,0,0,4,7,2190,0,1920,0,98002,47.3063,-122.223,1610,6000,3810,4390,42.5,0.02360655737704918,Very Cheap
20150323T000000,985000.0,5,3.5,3890,13261,2.0,0,1,3,9,2870,1020,1984,0,98125,47.7246,-122.284,3080,13261,9371,10181,74.27795792172536,0.11934426229508197,Cheap
20150423T000000,595000.0,4,2.5,2030,10722,1.0,0,0,3,7,1100,930,1967,0,98115,47.6955,-122.301,1610,9134,8692,7524,55.49337810110054,0.06819672131147542,Very Cheap
20140716T000000,427500.0,3,1.0,1350,7085,1.0,0,0,5,7,1350,0,1944,0,98125,47.7318,-122.305,1350,7085,5735,5735,60.33874382498236,0.04622950819672131,Very Cheap
20141016T000000,728000.0,3,1.5,1940,4000,1.5,0,0,3,8,1310,630,1915,0,98112,47.6205,-122.291,1940,4000,2060,2060,182.0,0.08563934426229508,Very Cheap
20140910T000000,549950.0,2,1.0,1260,4000,1.0,0,0,3,7,1000,260,1940,0,98117,47.6898,-122.384,1780,4000,2740,2220,137.4875,0.062288524590163936,Very Cheap
20141208T000000,650000.0,3,2.0,2800,10501,1.0,0,0,3,7,1400,1400,1954,0,98125,47.7055,-122.315,2260,6534,7701,4274,61.898866774592896,0.07540983606557378,Very Cheap
20150320T000000,1125000.0,5,3.25,3080,13394,1.0,0,2,4,9,2230,850,1968,0,98033,47.6651,-122.19,2810,10720,10314,7910,83.99283261161715,0.1377049180327869,Cheap
20150504T000000,203000.0,3,1.0,840,6500,1.0,0,0,5,6,840,0,1969,0,98042,47.3637,-122.083,920,4680,5660,3760,31.23076923076923,0.01678688524590164,Very Cheap
20140807T000000,311000.0,2,1.0,860,3300,1.0,0,0,5,6,860,0,1903,0,98118,47.5496,-122.279,1380,4400,2440,3020,94.24242424242425,0.030950819672131147,Very Cheap
20150428T000000,387500.0,6,2.0,2400,7684,1.0,0,0,3,6,1200,1200,1932,2005,98028,47.7705,-122.269,1290,9800,5284,8510,50.4294638209266,0.040983606557377046,Very Cheap
20150318T000000,370000.0,4,2.0,1640,7200,1.0,0,0,3,7,1640,0,1963,0,98155,47.7471,-122.324,1500,9000,5560,7500,51.388888888888886,0.038688524590163934,Very Cheap
20140724T000000,228000.0,2,1.0,1060,6100,1.0,0,0,3,6,1060,0,1951,0,98125,47.7317,-122.296,1550,9150,5040,7600,37.377049180327866,0.020065573770491802,Very Cheap
20140528T000000,740000.0,2,1.75,2080,4800,1.0,0,0,5,7,1080,1000,1923,0,98117,47.6896,-122.362,1310,4800,2720,3490,154.16666666666666,0.08721311475409836,Very Cheap
20140710T000000,200000.0,4,2.0,2090,6630,1.0,0,0,3,7,1070,1020,1974,0,98178,47.5077,-122.268,1550,7980,4540,6430,30.165912518853695,0.01639344262295082,Very Cheap
20140709T000000,660000.0,3,1.0,1240,3500,1.0,0,0,4,7,1240,0,1927,0,98103,47.6835,-122.347,1650,3360,2260,1710,188.57142857142858,0.07672131147540984,Very Cheap
20140709T000000,275000.0,4,2.0,2030,8426,2.0,0,0,3,7,2030,0,1944,0,98168,47.4806,-122.287,1190,7007,6396,5817,32.637075718015666,0.02622950819672131,Very Cheap
20150429T000000,708000.0,2,1.0,1120,5250,1.0,0,0,3,7,950,170,1938,0,98199,47.6496,-122.392,1510,5250,4130,3740,134.85714285714286,0.08301639344262295,Very Cheap
20140519T000000,280000.0,3,2.5,1270,9675,2.0,0,0,3,8,1270,0,1993,0,98045,47.4639,-121.744,1270,11700,8405,10430,28.940568475452196,0.026885245901639345,Very Cheap
20150106T000000,325000.0,4,2.5,2260,5702,2.0,0,0,3,8,2260,0,2002,0,98042,47.3488,-122.151,2450,6381,3442,3931,56.997544721150476,0.03278688524590164,Very Cheap
20140820T000000,495000.0,3,2.5,1780,47480,2.0,0,0,3,7,1780,0,1995,0,98045,47.4723,-121.707,1890,51836,45700,49946,10.425442291491153,0.05508196721311476,Very Cheap
20140922T000000,691000.0,2,2.0,1780,3810,1.5,0,0,3,7,980,800,1922,0,98119,47.6474,-122.362,1690,3810,2030,2120,181.36482939632546,0.08078688524590164,Very Cheap
20140702T000000,2288000.0,4,2.5,4080,18362,2.0,0,2,4,11,4080,0,1983,0,98004,47.6344,-122.214,4080,19991,14282,15911,124.60516283629234,0.29022950819672133,Cheap
20150428T000000,329500.0,3,2.5,2120,22482,1.0,0,0,5,7,1360,760,1979,0,98001,47.341,-122.265,2330,16016,20362,13686,14.656169379948404,0.03337704918032787,Very Cheap
20140805T000000,348000.0,3,2.5,2060,7458,2.0,0,0,3,9,2060,0,1989,0,98023,47.3045,-122.351,2480,7743,5398,5263,46.66130329847144,0.03580327868852459,Very Cheap
20141114T000000,425000.0,2,1.0,1670,6212,1.0,0,0,4,7,1670,0,1947,0,98125,47.7152,-122.282,1670,7272,4542,5602,68.41596909207985,0.04590163934426229,Very Cheap
20140519T000000,210000.0,3,1.0,1080,21043,1.0,0,0,3,6,1080,0,1942,0,98106,47.5515,-122.357,1380,7620,19963,6240,9.979565651285464,0.017704918032786884,Very Cheap
20141220T000000,285000.0,2,1.0,1210,4895,1.0,0,0,3,6,710,500,1951,0,98126,47.5202,-122.373,1100,6000,3685,4900,58.22267620020429,0.02754098360655738,Very Cheap
20150430T000000,222000.0,3,1.0,990,8840,1.0,0,0,3,6,990,0,1966,0,98023,47.3074,-122.371,1120,8625,7850,7505,25.1131221719457,0.019278688524590165,Very Cheap
20140527T000000,200000.0,4,2.5,1720,9600,1.0,0,0,3,7,1120,600,1961,0,98092,47.2917,-122.188,1520,9400,7880,7880,20.833333333333332,0.01639344262295082,Very Cheap
20141002T000000,247500.0,3,2.0,1530,8749,1.0,0,0,3,7,1530,0,1995,0,98023,47.2974,-122.372,1750,8749,7219,6999,28.2889473082638,0.02262295081967213,Very Cheap
20140820T000000,1500000.0,4,5.5,6550,217374,1.0,0,0,3,11,5400,1150,2006,0,98058,47.4302,-122.095,4110,50378,210824,46268,6.9005492837229845,0.18688524590163935,Cheap
20141120T000000,190000.0,3,1.75,1100,9452,1.0,0,0,3,6,1100,0,1942,0,98146,47.4864,-122.337,1350,9452,8352,8102,20.101565806178588,0.015081967213114755,Very Cheap
20141215T000000,975000.0,4,2.5,3020,4950,1.5,0,0,4,9,2020,1000,1921,0,98112,47.6467,-122.304,2300,5450,1930,3150,196.96969696969697,0.1180327868852459,Cheap
20141223T000000,1130000.0,4,3.0,3180,4649,2.0,0,0,4,9,2070,1110,1925,0,98105,47.6583,-122.273,2720,5980,1469,3260,243.06302430630242,0.13836065573770492,Cheap
20150504T000000,283200.0,4,1.75,1830,12540,1.0,0,0,4,8,1130,700,1958,0,98003,47.3348,-122.324,2020,12540,10710,10520,22.583732057416267,0.027304918032786885,Very Cheap
20140714T000000,650000.0,3,2.5,2540,8073,1.0,0,0,4,8,1880,660,1937,0,98177,47.7176,-122.36,2110,7702,5533,5592,80.51529790660226,0.07540983606557378,Very Cheap
20140513T000000,449500.0,3,2.0,1770,6610,1.0,0,0,4,7,960,810,1954,0,98133,47.7703,-122.343,2010,4361,4840,2351,68.00302571860817,0.049114754098360656,Very Cheap
20141022T000000,400000.0,3,1.75,1470,6682,1.0,0,0,3,7,1470,0,1987,0,98034,47.7315,-122.226,1790,7379,5212,5589,59.86231667165519,0.04262295081967213,Very Cheap
20150219T000000,89950.0,1,1.0,570,4080,1.0,0,0,3,5,570,0,1942,0,98146,47.5098,-122.334,890,5100,3510,4210,22.04656862745098,0.001960655737704918,Very Cheap
20141124T000000,158800.0,3,1.0,960,8291,1.0,0,0,3,6,960,0,1950,0,98146,47.5006,-122.334,1110,8231,7331,7121,19.15329875768906,0.01099016393442623,Very Cheap
20140917T000000,870000.0,4,3.0,2940,7108,2.0,0,1,3,9,2220,720,2011,0,98136,47.5437,-122.395,2240,7950,4168,5710,122.39729881823298,0.10426229508196722,Cheap
20150306T000000,196000.0,3,1.5,1000,18568,1.0,0,0,3,6,1000,0,1989,0,98001,47.2976,-122.271,1610,17420,17568,15810,10.555794915984489,0.015868852459016394,Very Cheap
20140731T000000,850000.0,3,1.75,2450,8603,1.0,0,0,5,8,1340,1110,1940,0,98199,47.6536,-122.414,2280,5779,6153,3499,98.80274322910613,0.10163934426229508,Cheap
20140923T000000,775000.0,4,2.5,3310,5101,2.0,0,0,3,9,3310,0,2005,0,98052,47.6649,-122.08,3010,5176,1791,2166,151.93099392276025,0.09180327868852459,Very Cheap
20140801T000000,483500.0,3,2.5,1670,4308,2.0,0,0,3,8,1670,0,2001,0,98027,47.5307,-122.047,1670,2897,2638,1227,112.2330547818013,0.05357377049180328,Very Cheap
20150402T000000,387000.0,3,1.5,1620,21929,2.0,0,0,3,7,1620,0,1990,0,98019,47.767,-121.903,1600,21679,20309,20079,17.647863559669844,0.040918032786885244,Very Cheap
20150124T000000,900000.0,3,3.0,2990,30869,2.0,0,0,3,10,2990,0,1951,2003,98155,47.7602,-122.278,1750,15802,27879,14052,29.15546340989342,0.10819672131147541,Cheap
20150407T000000,336000.0,3,1.5,1240,5000,1.0,0,2,3,7,1240,0,1964,0,98106,47.5659,-122.36,1050,5000,3760,3950,67.2,0.03422950819672131,Very Cheap
20150417T000000,415000.0,2,1.0,670,6000,1.0,0,0,5,6,670,0,1949,0,98118,47.561,-122.275,1240,5040,5330,3800,69.16666666666667,0.04459016393442623,Very Cheap
20150205T000000,380000.0,0,0.0,1470,979,3.0,0,2,3,8,1470,0,2006,0,98133,47.7145,-122.356,1470,1399,-491,-71,388.1511746680286,0.04,Very Cheap
20140811T000000,350000.0,3,1.5,1320,4400,1.0,0,0,3,6,1320,0,1909,0,98112,47.6231,-122.292,1350,4400,3080,3050,79.54545454545455,0.036065573770491806,Very Cheap
20141117T000000,1320000.0,4,5.25,6110,10369,2.0,0,0,3,11,6110,0,2005,0,98059,47.5285,-122.135,4190,10762,4259,6572,127.30253640659659,0.16327868852459015,Cheap
20140806T000000,765000.0,3,1.75,2440,5800,1.0,0,3,4,8,1320,1120,1945,0,98199,47.6474,-122.412,2530,5800,3360,3270,131.89655172413794,0.09049180327868853,Very Cheap
20141020T000000,527000.0,4,2.5,2900,6736,2.0,0,0,3,8,2900,0,2013,0,98059,47.4954,-122.152,2900,6736,3836,3836,78.23634204275534,0.059278688524590166,Very Cheap
20140718T000000,524000.0,4,2.75,2310,5000,1.5,0,0,5,8,1480,830,1908,0,98118,47.5502,-122.268,1100,5000,2690,3900,104.8,0.05888524590163934,Very Cheap
20140715T000000,448000.0,2,1.0,1110,5413,1.0,0,0,3,6,890,220,1937,0,98115,47.6925,-122.32,1300,5413,4303,4113,82.76371697764641,0.048918032786885245,Very Cheap
20140707T000000,775000.0,4,3.25,4100,241322,2.0,0,0,3,9,2500,1600,1981,0,98072,47.7302,-122.096,3770,87821,237222,84051,3.211476782058826,0.09180327868852459,Very Cheap
20150116T000000,176500.0,3,1.0,930,9900,1.5,0,0,4,5,930,0,1910,0,98032,47.3745,-122.231,930,7200,8970,6270,17.828282828282827,0.013311475409836066,Very Cheap
20150416T000000,750000.0,4,2.25,2420,11120,1.0,0,2,4,8,1620,800,1952,0,98146,47.4954,-122.366,2210,8497,8700,6287,67.44604316546763,0.08852459016393442,Very Cheap
20141202T000000,1265000.0,4,2.25,2870,6000,1.0,0,0,5,8,1730,1140,1951,0,98112,47.6362,-122.282,2370,5500,3130,3130,210.83333333333334,0.1560655737704918,Cheap
20150226T000000,250000.0,3,1.0,1480,6750,1.0,0,0,3,7,1480,0,1958,0,98146,47.505,-122.366,1480,7594,5270,6114,37.03703703703704,0.022950819672131147,Very Cheap
20141028T000000,759000.0,3,2.75,1960,6390,1.5,0,2,5,8,1960,0,1900,0,98122,47.6032,-122.285,2440,5870,4430,3430,118.77934272300469,0.08970491803278688,Very Cheap
20141211T000000,640000.0,3,2.0,1470,4640,1.5,0,0,4,7,1470,0,1926,0,98199,47.6398,-122.393,1700,5000,3170,3300,137.93103448275863,0.0740983606557377,Very Cheap
20150427T000000,990000.0,3,3.25,2460,4182,2.0,0,0,5,8,2100,360,1910,0,98115,47.6782,-122.311,2370,4284,1722,1914,236.72883787661405,0.12,Cheap
20141008T000000,395000.0,4,1.75,1960,7945,1.0,0,0,4,7,980,980,1946,0,98125,47.7326,-122.291,1290,7945,5985,6655,49.71680302076778,0.0419672131147541,Very Cheap
20150421T000000,275000.0,2,1.5,1160,1103,2.0,0,0,3,7,890,270,2006,0,98133,47.7677,-122.315,1160,1086,-57,-74,249.32003626473255,0.02622950819672131,Very Cheap
20150205T000000,390000.0,3,2.5,1910,4755,2.0,0,0,3,8,1910,0,1997,0,98059,47.4956,-122.162,2460,6099,2845,3639,82.01892744479495,0.04131147540983607,Very Cheap
20150324T000000,752500.0,5,2.75,2720,4680,1.5,0,0,4,8,1710,1010,1913,0,98107,47.6612,-122.363,1670,4800,1960,3130,160.7905982905983,0.08885245901639344,Very Cheap
20150227T000000,450000.0,2,1.0,1020,5000,1.5,0,0,4,6,1020,0,1906,0,98107,47.6725,-122.396,1490,5000,3980,3510,90.0,0.04918032786885246,Very Cheap
20140617T000000,473000.0,2,1.0,900,5100,1.0,0,0,4,7,900,0,1909,0,98117,47.6804,-122.378,1400,5100,4200,3700,92.74509803921569,0.05219672131147541,Very Cheap
20150323T000000,178500.0,3,1.75,1120,10450,1.0,0,0,3,7,1120,0,1973,0,98045,47.4418,-121.772,1250,10414,9330,9164,17.08133971291866,0.01357377049180328,Very Cheap
20140604T000000,485000.0,3,2.5,2340,59058,1.0,0,0,3,8,2340,0,1985,0,98038,47.4052,-122.028,2700,37263,56718,34563,8.212265908090352,0.05377049180327869,Very Cheap
20150327T000000,215000.0,3,1.5,1410,8415,1.0,0,0,4,7,780,630,1982,0,98023,47.2914,-122.368,1440,7361,7005,5921,25.5496137849079,0.018360655737704918,Very Cheap
20140812T000000,589000.0,4,1.75,1920,4862,1.0,0,0,5,7,1060,860,1919,0,98116,47.5747,-122.384,1840,4862,2942,3022,121.14356232003291,0.06740983606557377,Very Cheap
20150417T000000,325000.0,4,1.75,1370,9993,1.0,0,0,3,6,1370,0,1918,0,98028,47.7572,-122.228,1650,11592,8623,9942,32.52276593615531,0.03278688524590164,Very Cheap
20140820T000000,580000.0,3,2.5,1590,1937,2.5,0,0,3,8,1590,0,2004,0,98116,47.5903,-122.388,1620,2022,347,402,299.4321115126484,0.06622950819672131,Very Cheap
20140716T000000,181100.0,4,1.75,1850,7500,1.0,0,0,3,7,1850,0,1954,0,98198,47.4217,-122.333,1460,7500,5650,6040,24.14666666666667,0.013914754098360656,Very Cheap
20150224T000000,345000.0,3,2.0,1430,4200,1.0,0,0,4,7,830,600,1908,0,98199,47.6462,-122.384,1540,5000,2770,3460,82.14285714285714,0.03540983606557377,Very Cheap
20150330T000000,781000.0,3,1.75,1940,8729,1.0,0,0,3,8,1460,480,1960,0,98125,47.7027,-122.282,2250,9165,6789,6915,89.47187535800207,0.09259016393442623,Very Cheap
20141023T000000,402500.0,4,1.0,1270,3630,1.5,0,0,3,7,1270,0,1903,0,98122,47.6135,-122.307,1420,4848,2360,3428,110.88154269972452,0.04295081967213115,Very Cheap
20150420T000000,426000.0,3,1.5,1380,7200,1.0,0,0,3,7,1080,300,1948,0,98106,47.5292,-122.348,1220,7200,5820,5980,59.166666666666664,0.046032786885245904,Very Cheap
20140905T000000,389000.0,3,2.5,1720,4515,2.0,0,0,3,7,1720,0,2005,0,98065,47.5426,-121.879,2220,4618,2795,2398,86.15725359911407,0.04118032786885246,Very Cheap
20140707T000000,670000.0,6,3.0,4050,36171,2.0,0,0,4,8,2620,1430,1970,0,98027,47.4708,-122.015,3660,42874,32121,39214,18.523126261369605,0.0780327868852459,Very Cheap
20140521T000000,1506000.0,4,3.25,3660,5800,2.5,0,0,3,10,3360,300,1909,1995,98112,47.6283,-122.312,3240,5800,2140,2560,259.6551724137931,0.18767213114754097,Cheap
20140521T000000,288400.0,3,2.25,1870,3230,2.0,0,0,3,7,1870,0,1997,0,98056,47.4915,-122.167,1620,3363,1360,1743,89.28792569659443,0.02798688524590164,Very Cheap
20150219T000000,700000.0,4,2.0,2230,4635,1.5,0,0,5,7,1510,720,1908,0,98103,47.682,-122.349,1520,4635,2405,3115,151.02481121898597,0.08196721311475409,Very Cheap
20150331T000000,830000.0,4,3.0,2020,6000,1.0,0,0,3,8,1220,800,1968,2015,98199,47.6563,-122.401,1400,6000,3980,4600,138.33333333333334,0.09901639344262295,Very Cheap
20140911T000000,1899000.0,2,2.75,3690,32044,2.0,1,4,3,12,3690,0,1989,0,98166,47.4485,-122.369,2310,26988,28354,24678,59.26226438646861,0.23921311475409837,Cheap
20141009T000000,350500.0,2,1.0,1450,6380,1.0,0,0,3,7,1450,0,1967,0,98115,47.6924,-122.321,1240,6380,4930,5140,54.93730407523511,0.03613114754098361,Very Cheap
20150503T000000,431000.0,3,1.75,1630,9000,1.0,0,0,4,7,1630,0,1956,0,98166,47.4521,-122.36,1600,11120,7370,9520,47.888888888888886,0.046688524590163934,Very Cheap
20141031T000000,485000.0,3,2.5,1840,8250,1.0,0,1,3,8,1340,500,1958,0,98177,47.7767,-122.378,1970,7920,6410,5950,58.78787878787879,0.05377049180327869,Very Cheap
20141010T000000,780000.0,3,1.5,1620,7500,1.0,0,2,4,8,1620,0,1949,0,98117,47.7014,-122.381,2440,7800,5880,5360,104.0,0.09245901639344262,Very Cheap
20140801T000000,720000.0,2,1.5,1840,9000,1.0,0,2,3,8,1340,500,1957,0,98136,47.5281,-122.388,1880,7560,7160,5680,80.0,0.08459016393442623,Very Cheap
20150220T000000,415000.0,3,1.0,1360,73616,1.0,0,0,3,7,1360,0,1971,0,98072,47.7528,-122.119,2040,50965,72256,48925,5.637361443164529,0.04459016393442623,Very Cheap
20140620T000000,480000.0,4,1.0,2080,5500,1.0,0,0,3,7,1040,1040,1941,0,98117,47.6838,-122.386,1280,4000,3420,2720,87.27272727272727,0.05311475409836065,Very Cheap
20140916T000000,452250.0,4,2.25,2550,10000,1.0,0,0,4,7,1560,990,1979,0,98028,47.77,-122.259,2440,10000,7450,7560,45.225,0.049475409836065576,Very Cheap
20150406T000000,316000.0,3,2.5,2550,8170,2.0,0,0,3,8,2550,0,1985,0,98023,47.311,-122.345,1840,8823,5620,6983,38.6780905752754,0.03160655737704918,Very Cheap
20141010T000000,700000.0,2,1.0,1160,17635,1.0,1,4,3,6,1160,0,1945,0,98178,47.5117,-122.248,1510,13122,16475,11612,39.6937907570173,0.08196721311475409,Very Cheap
20140729T000000,285000.0,4,2.0,1760,5500,1.0,0,1,3,7,780,980,1925,2004,98118,47.5183,-122.265,1510,5500,3740,3990,51.81818181818182,0.02754098360655738,Very Cheap
20140918T000000,575000.0,3,1.75,1720,4050,1.0,0,0,5,7,860,860,1906,0,98115,47.6782,-122.314,1720,4410,2330,2690,141.97530864197532,0.06557377049180328,Very Cheap
20140722T000000,590000.0,3,2.25,2300,12430,1.0,0,2,4,8,1580,720,1960,0,98166,47.435,-122.347,2500,12430,10130,9930,47.46580852775543,0.06754098360655737,Very Cheap
20150226T000000,587500.0,4,1.75,2500,20868,1.0,0,2,3,8,1600,900,1956,0,98166,47.431,-122.338,2170,15026,18368,12856,28.153153153153152,0.06721311475409836,Very Cheap
20140922T000000,364000.0,4,2.25,1750,10270,1.5,0,0,4,8,1750,0,1968,0,98155,47.7612,-122.31,1750,10127,8520,8377,35.44303797468354,0.03790163934426229,Very Cheap
20141217T000000,490000.0,3,2.5,1890,10190,2.0,0,0,3,8,1890,0,1986,0,98074,47.6478,-122.061,2080,9794,8300,7714,48.086359175662416,0.05442622950819672,Very Cheap
20140505T000000,410000.0,3,2.25,1800,36704,1.0,0,0,4,8,1360,440,1978,0,98027,47.4688,-122.013,2730,36404,34904,33674,11.170444638186574,0.043934426229508196,Very Cheap
20141028T000000,520000.0,3,2.5,2160,4297,2.0,0,0,3,9,2160,0,1999,0,98029,47.5476,-122.012,2160,3968,2137,1808,121.01466139166861,0.058360655737704915,Very Cheap
20141008T000000,389000.0,3,1.0,1380,6591,1.0,0,0,4,7,1380,0,1947,0,98133,47.7164,-122.351,1610,6594,5211,4984,59.019875587922925,0.04118032786885246,Very Cheap
20141118T000000,450000.0,2,1.0,1180,6000,1.0,0,0,3,7,1180,0,1910,0,98119,47.6531,-122.373,1600,6000,4820,4400,75.0,0.04918032786885246,Very Cheap
20141205T000000,325000.0,3,2.5,2550,4240,2.0,0,0,3,7,2550,0,2006,0,98031,47.3986,-122.169,2550,4240,1690,1690,76.65094339622641,0.03278688524590164,Very Cheap
20150313T000000,660000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0,98103,47.6631,-122.337,1400,4000,3930,2600,132.0,0.07672131147540984,Very Cheap
20140620T000000,850000.0,3,2.25,2870,8170,2.0,0,0,3,10,2250,620,1995,0,98136,47.5363,-122.385,1310,8170,5300,6860,104.0391676866585,0.10163934426229508,Cheap
20140806T000000,285000.0,3,2.5,1940,9874,2.0,0,0,3,7,1940,0,1990,0,98042,47.3794,-122.113,1860,8875,7934,7015,28.86368239821754,0.02754098360655738,Very Cheap
20141211T000000,395000.0,2,1.0,870,3121,1.0,0,0,4,7,870,0,1923,0,98107,47.6659,-122.369,1570,1777,2251,207,126.56199935917975,0.0419672131147541,Very Cheap
20140717T000000,440000.0,3,2.0,1550,2401,2.0,0,0,3,7,1550,0,1996,0,98103,47.6545,-122.348,1550,3446,851,1896,183.2569762598917,0.04786885245901639,Very Cheap
20150313T000000,249000.0,3,1.75,1400,5648,1.5,0,0,5,6,1400,0,1917,0,98056,47.5133,-122.196,2320,9420,4248,7100,44.08640226628895,0.02281967213114754,Very Cheap
20150227T000000,635000.0,3,1.75,1210,4400,1.5,0,0,4,8,1210,0,1930,0,98105,47.6621,-122.288,2020,3750,3190,1730,144.3181818181818,0.07344262295081967,Very Cheap
20140811T000000,515000.0,3,2.5,3430,48993,2.0,0,0,3,9,3430,0,2001,0,98001,47.2609,-122.27,2460,36256,45563,33796,10.511705753883207,0.057704918032786885,Very Cheap
20150130T000000,1400000.0,3,3.25,3020,6073,2.0,0,0,4,9,3020,0,1954,0,98112,47.6332,-122.29,3020,7700,3053,4680,230.52856907623908,0.1737704918032787,Cheap
20150304T000000,200000.0,2,1.0,950,8100,1.0,0,0,3,6,950,0,1955,0,98166,47.4572,-122.351,1620,7630,7150,6010,24.691358024691358,0.01639344262295082,Very Cheap
20140506T000000,1135000.0,4,2.75,3370,8103,1.0,0,3,3,9,1970,1400,1970,2014,98136,47.5232,-122.383,2120,6360,4733,4240,140.07157842774282,0.13901639344262295,Cheap
20141117T000000,445000.0,4,1.0,1460,4600,1.0,0,2,3,6,780,680,1946,0,98126,47.566,-122.38,1560,4600,3140,3040,96.73913043478261,0.04852459016393443,Very Cheap
20140707T000000,555000.0,3,1.5,1740,4200,1.5,0,0,4,7,1640,100,1920,0,98117,47.6782,-122.361,1660,3750,2460,2090,132.14285714285714,0.06295081967213115,Very Cheap
20140924T000000,537000.0,4,2.0,1720,6413,1.0,0,0,4,7,860,860,1950,0,98116,47.5734,-122.395,1280,6413,4693,5133,83.7361609231249,0.060590163934426226,Very Cheap
20150127T000000,315000.0,3,1.75,1480,7500,1.0,0,0,4,7,1480,0,1968,0,98055,47.4629,-122.187,1480,7500,6020,6020,42.0,0.031475409836065574,Very Cheap
20150129T000000,805000.0,5,2.5,3320,7266,2.0,0,0,3,9,3320,0,2000,0,98075,47.5862,-122.054,3060,10269,3946,7209,110.78998073217727,0.09573770491803278,Very Cheap
20140826T000000,414000.0,4,2.5,3490,9030,1.5,0,0,4,8,3490,0,1969,0,98023,47.3198,-122.386,2540,8400,5540,5860,45.84717607973422,0.04445901639344262,Very Cheap
20140815T000000,375000.0,2,1.5,1160,1648,2.0,0,0,3,7,1160,0,2002,0,98144,47.5916,-122.293,1458,2351,488,893,227.54854368932038,0.03934426229508197,Very Cheap
